Customer_ID,Full_Name,Age,Email,Phone,Total_Spent,Join_Date
CUST-0620,Bà Hồng Dương,19,johnnguyen@gmail.com,0938960870,182.5,2024-12-19
CUST-0621,Nhật Trí Bùi,21,,0995535603,135.49,2024-08-21
CUST-0622,Khoa Nguyễn,44,kmainguyen.com,0901027240,530.82,2024-10-23
CUST-0623,Trọng Hải Vũ,65,qduong@tran.com,0983753745,72.92,2025-10-21
CUST-0624,Quang Mai,46,john05@yahoo.com,0997413283,-486.94,2024-10-16
CUST-0625,Cô Linh Lê,50,janeduong@nguyen.com,0944964104,597.73,2025-12-17
CUST-0626,Nhật Văn Bùi,46,onguyen@gmail.com,0962680408,508.8,2025-10-07
CUST-0627,Nam Tấn Vũ,57,dangjane@nguyen.com,0986487699,52.93,2025-10-12
CUST-0628,Phúc Bùi,60,johnnguyen@yahoo.com,0941384596,526.24,2024-03-23
CUST-0629,Quang Vũ,47,tranjane@hotmail.com,0954277070,646.91,2025-02-19
CUST-0630,Linh Dương,19,lnguyen@vu.net,0951724447,70.22,2024-05-31
CUST-0631,Chị Lan Hoàng,48,johnnguyen@mai.com,0908304405,848.83,2025-04-17
CUST-0632,Duyên Phạm,45,tranjane@gmail.com,0981335956,689.24,2024-04-18
CUST-0633,Hạnh Trí Nguyễn,49,jane65@yahoo.com,0949025042,715.28,2026-01-31
CUST-0634,Hương Hoàng,46,jane36@le.com,0913989868,82.76,2025-09-14
CUST-0635,Phương Nguyễn,23,rdang@gmail.com,0994353537,328.89,2024-10-24
CUST-0636,Nhật Phạm,27,fdang@yahoo.com,0988157937,-353.1,2025-10-25
CUST-0637,Lâm Trí Mai,35,qhoang@hoang.com,0955116682,628.07,2025-05-15
CUST-0638,Anh Phúc Dương,55,johnbui@mai.com,0920602128,552.87,2025-12-27
CUST-0639,Kim Phú Lê,38,,0959991015,387.1,2025-02-05
CUST-0640,Hải Mai Bùi,56,,0998120995,535.25,2025-07-30
CUST-0641,Quý ông Dũng Dương,47,john34@dang.org,0988986456,510.5,2024-10-27
CUST-0642,Chị An Phạm,150,jane15@yahoo.com,0921447732,108.19,2024-10-04
CUST-0643,Trọng Trần,62,john13@nguyen.net,0983070534,123.27,2025-05-11
CUST-0644,,59,hvu@duong.info,0941241513,654.41,2025-09-09
CUST-0645,Thành Lê,53,jane81@hotmail.com,0950618538,723.63,2025-07-20
CUST-0646,Dương Nguyễn,31,,0927423183,435.77,2024-02-25
CUST-0647,,32,johnbui@hoang.org,0935782434,419.68,2025-07-25
CUST-0648,Quý ông Thành Hoàng,47,gvu@gmail.com,0914675361,404.74,2024-07-08
CUST-0649,Bác Tú Đặng,64,janeduong@hotmail.com,0963044836,104.13,2024-04-10
CUST-0650,Anh Tấn Bùi,45,,0904735047,319.4,2025-01-06
CUST-0651,Chị Vân Phạm,34,john98@nguyen.biz,0915581083,380.56,2024-11-30
CUST-0652,Chị Ánh Mai,150,janele@yahoo.com,0956383000,689.95,2025-10-01
CUST-0653,Phương Bùi,48,lejane@yahoo.com,0903304166,76.46,2024-06-03
CUST-0654,Vũ Trần,23,anguyen@tran.biz,0939456804,102.3,2024-09-22
CUST-0655,Anh Tú Vũ,24,bvu@gmail.com,0936847488,747.14,2024-08-30
CUST-0656,An Mai Bảo Bùi,41,duongjohn@hotmail.com,0906375791,813.65,2025-07-06
CUST-0657,Dũng Lê,53,maijohn@duong.com,0926978930,69.38,2025-10-11
CUST-0658,Bác Huy Vũ,53,,0999604387,566.07,2025-04-21
CUST-0659,Bác Quang Đặng,60,jmai@hotmail.com,0911616202,131.01,2025-04-01
CUST-0660,Bảo Phạm,40,nguyenjane@yahoo.com,0928728660,874.87,2024-10-10
CUST-0661,Kim Vũ,45,jane92@gmail.com,0948395894,869.41,2025-02-23
CUST-0662,Anh Dũng Lê,64,unguyen@le.info,0910433187,60.93,2024-11-06
CUST-0663,An Hoàng,36,johndang@hotmail.com,0983503446,-425.8,2025-05-21
CUST-0664,Quang Hoàng,40,john19@gmail.com,0913424912,112.56,2025-11-02
CUST-0665,Thành Đức Hoàng,50,johnnguyen@gmail.com,0931922270,220.61,2024-10-31
CUST-0666,An Lê,60,uduong@yahoo.com,0981386667,487.37,2024-11-24
CUST-0667,Minh Đặng,24,johnvu@bui.info,0941865205,356.61,2025-12-18
CUST-0668,Bác Huy Phạm,53,ldang@pham.com,0983094515,373.89,2026-02-03
CUST-0669,Minh Nguyễn,35,vujane@yahoo.com,0904409079ABC,578.36,2025-06-28
CUST-0670,Quý ông Phúc Dương,45,dangjohn@le.biz,0910705184,846.7,2025-12-16
CUST-0671,Cô Linh Đặng,57,john66@tran.net,0924127049,617.44,2024-07-26
CUST-0672,Bảo Văn Vũ,59,john57@hotmail.com,0919711121,561.17,2024-07-16
CUST-0673,Nhiên Văn Lê,56,janeduong@pham.com,0924064242,929.79,2025-05-06
CUST-0674,Huy Hải Phạm,62,johnvu@yahoo.com,0974175955,274.77,2025-10-14
CUST-0675,Anh Hưng Hoàng,29,johnbui@yahoo.com,0943588418,280.54,2025-10-15
CUST-0676,Bà Mai Dương,37,tranjohn@yahoo.com,0927955969,922.32,2026-01-23
CUST-0677,Linh Trần,40,lejane@yahoo.com,0955125427,16.04,2025-04-22
CUST-0678,Cô Nhật Hoàng,27,,0945957640,570.66,2026-02-13
CUST-0679,Cô Hồng Bùi,43,bhoang@gmail.com,0982498392,78.89,2024-06-02
CUST-0680,Hưng Quang Vũ,65,jane62@nguyen.com,0932441233,636.84,2025-01-27
CUST-0681,Nhật Phạm,19,john72@tran.biz,0937673162,100.84,2024-10-27
CUST-0682,Quý cô Thành Vũ,51,,0979039235,222.98,2024-11-30
CUST-0683,Minh Văn Hoàng,44,,0930346156,459.11,2025-07-15
CUST-0684,Quý cô Bảo Vũ,28,cduong@yahoo.com,0962268171,376.35,2024-11-17
CUST-0685,Hải Bùi,64,janele@duong.info,0966046419,331.14,2025-11-10
CUST-0686,Bác Châu Đặng,54,lejane@hotmail.com,0961205943,600.26,2025-03-28
CUST-0687,Quý ông Hưng Dương,150,,0950954654,164.02,2025-10-10
CUST-0688,Vân Vũ,57,jane60@dang.com,0991508632,59.26,2024-04-28
CUST-0689,Bảo Lê,23,wvu@yahoo.com,0993897015,279.38,2024-12-08
CUST-0690,Lan Hoàng,60,umaidang.com,0966024161,429.77,2025-10-31
CUST-0691,,56,dangjane@bui.com,0948096244ABC,447.62,2024-02-26
CUST-0692,Lâm Văn Bùi,200,jane79@tran.com,0953194979,223.41,2025-01-14
CUST-0693,Tùng Hữu Dương,50,jane55@le.info,0938264609,122.68,2024-04-24
CUST-0694,Bác Vũ Phạm,45,jane57@hotmail.com,0970299295,119.78,2025-05-06
CUST-0695,Kim Văn Vũ,61,janemai@gmail.com,0969116331,681.7,2025-05-11
CUST-0696,Phúc Lê,49,wdang@gmail.com,0969455158,531.66,2025-04-14
CUST-0697,Lâm Hữu Dương,37,jane22@yahoo.com,0940857216,54.96,2025-05-18
CUST-0698,Kim Bảo Phạm,43,johnhoang@hoang.biz,0905932971,-477.8,2024-12-06
CUST-0699,Yến Hoàng,21,johnduong@yahoo.com,0932735241,17.61,2026-01-17
CUST-0700,Mai Hoàng,37,rpham@hotmail.com,0973278195,-48.94,2025-12-31
CUST-0701,Chị Nhật Trần,26,buijane@tran.biz,0948198077,766.52,2025-11-26
CUST-0702,,36,jane87@tran.com,0949125652,334.84,2026-02-01
CUST-0703,Quý cô Mai Vũ,18,john77@vu.info,0957494902,502.41,2024-06-16
CUST-0704,Nam Phạm,45,jane42@hotmail.com,0947742229,183.94,2024-10-07
CUST-0705,Hạnh Hải Nguyễn,42,john90@dang.net,0967925298,537.26,2024-10-24
CUST-0706,Thành Mai Bảo Lê,32,janebui@gmail.com,0915343324,505.26,2025-06-09
CUST-0707,Hải Phạm,60,kduong@hotmail.com,0908335061,808.14,2024-11-04
CUST-0708,Hạnh Mai,22,duongjohn@vu.com,0937209484,403.1,2024-05-03
CUST-0709,Cô Xuân Lê,65,phamjohn@gmail.com,0999771805,51.88,2025-10-28
CUST-0710,Lâm Dương,19,etran@tran.com,0997490961,465.16,2025-09-04
CUST-0711,Anh Nhiên Hoàng,22,vujane@hotmail.com,0947258784,863.49,2025-07-08
CUST-0712,Anh Mai,54,jane88@duong.com,0970587722,434.99,2024-04-13
CUST-0713,Hải Thế Trần,43,john31@gmail.com,0934845871,712.4,2025-08-07
CUST-0714,Trọng Phạm,44,john36@le.com,0958796434,296.62,2025-02-23
CUST-0715,Quang Lê,43,,0969660606,30.65,2024-11-23
CUST-0716,Quý cô Hạnh Nguyễn,38,,0958833987,180.15,2025-12-19
CUST-0717,Tú Trần,57,janeduong@nguyen.biz,0973499601,465.5,2024-04-06
CUST-0718,,62,duongjohn@hotmail.com,0915622949,920.57,2024-07-27
CUST-0719,Nhật Phạm,23,jane02@gmail.com,0955732573,442.34,2025-02-14
CUST-0720,Dũng Hoàng Vũ,24,lejohn@hotmail.com,0966670808,250.88,2024-12-09
CUST-0721,,55,jane49@tran.com,0981828197,406.45,2025-06-10
CUST-0722,Cô Vi Bùi,23,vduong@gmail.com,0951295786,401.81,2026-01-13
CUST-0723,Hồng Hoàng,37,hoangjane@gmail.com,0903562439,748.35,2025-07-30
CUST-0724,Tùng Mai Phạm,32,johnle@gmail.com,0942108902,339.74,2025-04-17
CUST-0725,Vũ Tấn Đặng,28,johnvubui.com,0950271607,85.62,2025-12-27
CUST-0726,Quý cô Ngọc Dương,58,,0991128981,122.89,2024-06-28
CUST-0727,Cô Chi Hoàng,50,,0985748170,201.96,2024-02-28
CUST-0728,Kim Hữu Trần,40,jane16@hotmail.com,0943167045,357.59,2024-03-29
CUST-0729,Chị Bảo Hoàng,59,johnle@nguyen.org,0934596262,816.89,2024-07-07
CUST-0730,Chị Thành Trần,33,duongjohn@bui.com,0995005070,111.78,2025-09-15
CUST-0731,Quý cô An Mai,34,johntran@gmail.com,0953161177,205.3,2025-01-10
CUST-0732,Anh Trọng Nguyễn,56,qduonggmail.com,0958591779,161.34,2024-07-24
CUST-0733,Chị Phương Lê,59,johntran@vu.com,0933424579,84.6,2025-04-01
CUST-0734,Hoàng Đặng,58,john90@hotmail.com,0960320203,499.18,2024-06-27
CUST-0735,Thành Văn Hoàng,54,mdang@hotmail.com,0996737948,762.28,2025-01-29
CUST-0736,Nhật Vũ,46,john45@yahoo.com,0987158415ABC,684.32,2025-01-19
CUST-0737,Vân Lê,54,,0925476818,646.56,2024-07-13
CUST-0738,Phương Hoàng Lê,57,phamjane@hoang.com,0985838252,329.98,2024-05-10
CUST-0739,Chị Nhật Lê,58,janenguyen@yahoo.com,0946867752,322.98,2025-09-05
CUST-0740,Nam Trần,46,john99@gmail.com,0906227236,77.6,2025-10-25
CUST-0741,Quý cô Kim Hoàng,46,janetran@vu.com,0992372450,635.07,2025-07-01
CUST-0742,Phương Vũ,35,,0989721540,595.51,2024-12-15
CUST-0743,Tú Dương,40,janevu@gmail.com,0981199537,512.26,2025-12-03
CUST-0744,,37,jane85@yahoo.com,0945101739,467.13,2025-03-13
CUST-0745,Quý cô Dương Vũ,20,mmai@hoang.biz,0909191911,66.32,2025-10-08
CUST-0746,Bà Duyên Hoàng,36,wnguyen@hotmail.com,0977980660,85.96,2024-08-08
CUST-0747,Cô Hải Đặng,23,jane07@dang.com,0947057423,618.86,2025-05-01
CUST-0748,Thành Phú Lê,50,,0983541165,390.64,2025-06-19
CUST-0749,Anh Thành Phạm,55,vdang@yahoo.com,0952250139,558.77,2024-10-21
CUST-0750,Tùng Mai,65,shoang@pham.com,0996425856,896.92,2024-06-05
CUST-0751,Hà Thế Hoàng,46,john70@mai.com,0907333373,909.96,2024-06-14
CUST-0752,Thảo Phạm,200,aduong@bui.net,0996964546,655.32,2024-12-06
CUST-0753,Quang Tấn Mai,38,lejane@hotmail.com,0938921878,608.96,2024-10-23
CUST-0754,Khoa Phạm,50,janevu@hotmail.com,0907977961,159.35,2024-07-05
CUST-0755,Vân Dương,200,jane21@tran.com,0909762637,-19.85,2024-10-20
CUST-0756,Dũng Phạm,39,janenguyen@hotmail.com,0905911918,982.56,2025-01-09
CUST-0757,Chị Lâm Hoàng,23,,0969666725,509.5,2024-07-14
CUST-0758,Hạnh Đặng,29,fvu@le.biz,0933515718,48.75,2024-09-10
CUST-0759,Xuân Hoàng,63,dangjohn@nguyen.com,0956409951,-484.53,2024-07-05
CUST-0760,Quý cô Lan Mai,46,john29@hoang.com,0982709081,528.83,2025-11-10
CUST-0761,Khoa Trần,57,johntran@yahoo.com,0939295786,167.16,2025-10-23
CUST-0762,Ông Tùng Trần,-5,janele@gmail.com,0973605079,918.76,2024-05-09
CUST-0763,Hải Đặng,-10,janedang@gmail.com,0973466661,-336.81,2025-03-09
CUST-0764,Chi Trần,39,yhoangyahoo.com,0974080314,682.11,2026-01-15
CUST-0765,Bà Nhật Nguyễn,21,vujane@dang.biz,0988285031,791.33,2025-02-12
CUST-0766,Chị Nhật Đặng,59,janepham@nguyen.com,0914035263,341.3,2024-12-07
CUST-0767,An Trí Lê,39,jane94@vu.com,0966643749,103.56,2024-03-02
CUST-0768,An Mai Lê,61,tranjohn@duong.net,0952464844,392.7,2025-12-18
CUST-0769,Tú Trần,34,johnmai@yahoo.com,0932807711,726.5,2024-08-18
CUST-0770,Ánh Bùi,60,tranjohn@hoang.info,0927908335,964.77,2024-03-27
CUST-0771,Lan Đặng,56,janeduong@gmail.com,0906624813,874.55,2024-07-14
CUST-0772,Bà Dương Dương,39,ptran@mai.net,0950116880,90.69,2025-06-17
CUST-0773,Bà Thành Nguyễn,60,phamjohn@nguyen.com,0969130981,150.01,2024-03-09
CUST-0774,Quý ông Khoa Hoàng,40,rpham@yahoo.com,0994577278ABC,317.13,2026-01-06
CUST-0775,Quang Trí Vũ,59,kvu@nguyen.com,0920768362,701.5,2025-12-06
CUST-0776,Trung Hữu Bùi,43,cduong@yahoo.com,0975556283,137.66,2024-09-01
CUST-0777,Chị Duyên Phạm,63,wmai@yahoo.com,0954362718,938.62,2025-07-13
CUST-0778,Bác Trọng Bùi,37,johndang@bui.com,0970369249,-146.51,2025-10-12
CUST-0779,Quý cô Khoa Phạm,59,ddang@le.org,0998011100,793.75,2026-02-06
CUST-0780,Linh Trần,26,john23@yahoo.com,0915959775,673.42,2025-08-22
CUST-0781,Bà Hạnh Trần,65,johnbui@mai.biz,0928874312,997.19,2026-01-29
CUST-0782,Ông Hưng Lê,51,ebui@gmail.com,0909579927,102.52,2026-01-17
CUST-0783,Chi Hoàng,60,john51@gmail.com,0929462135,429.17,2024-10-07
CUST-0784,Thành Hoàng,41,hoangjane@gmail.com,0954384807,-169.83,2024-10-27
CUST-0785,Cô Hải Phạm,37,jane65@gmail.com,0947158029,188.46,2024-03-02
CUST-0786,Thảo Bùi,31,ybui@vu.biz,0955866525,348.32,2025-09-03
CUST-0787,Tùng Phạm,49,jane17@hotmail.com,0915810213,200.09,2024-04-20
CUST-0788,Bà Hà Lê,26,,0912975191,163.4,2024-04-06
CUST-0789,Chị Nhật Trần,36,tranjohn@pham.com,0916583737,845.98,2025-06-07
CUST-0790,Quý cô Hạnh Hoàng,24,gle@tran.com,0942893113,-267.87,2024-07-17
CUST-0791,Quang Xuân Bùi,52,omai@yahoo.com,0936453804,836.77,2024-09-28
CUST-0792,Cô An Trần,51,john96@gmail.com,0970159591,47.37,2025-05-10
CUST-0793,Dũng Dương,39,fdang@yahoo.com,0975833920,877.63,2025-08-12
CUST-0794,Huy Mai Dương,57,,0922660256,139.74,2025-12-29
CUST-0795,Quý cô Thành Nguyễn,42,johnhoang@gmail.com,0931067245,162.71,2024-07-25
CUST-0796,Chi Bùi,29,jane33@hoang.info,0966270511,833.03,2024-10-31
CUST-0797,Bác Hoàng Phạm,150,,0942549691,810.95,2025-06-02
CUST-0798,Bà Thành Đặng,28,jane10@dang.com,0935357485,723.97,2025-05-16
CUST-0799,Trung Trí Đặng,20,johnduong@nguyen.net,0916295187,416.75,2025-02-16
CUST-0800,Vũ Dương,61,janele@yahoo.com,0907330559,722.39,2025-03-03
CUST-0801,Bà Thành Dương,46,johnhoang@hotmail.com,0914038843,614.49,2025-10-29
CUST-0802,Kim Văn Vũ,65,johnvu@gmail.com,0906157276,785.96,2025-04-29
CUST-0803,Quý cô Thành Trần,32,mvu@hotmail.com,0997429250,538.67,2024-05-29
CUST-0804,Ánh Đặng,37,john56@hotmail.com,0906562590ABC,965.94,2025-07-06
CUST-0805,Dũng Hoàng,48,lejane@tran.com,0918231555,904.93,2024-04-26
CUST-0806,Thành Quang Dương,30,maijane@hotmail.com,0962813721,374.16,2025-10-07
CUST-0807,Quang Phạm,54,nguyenjohn@nguyen.com,0932285566,-319.5,2024-03-08
CUST-0808,Châu Nguyễn,47,nguyenjohnhotmail.com,0903397051,771.74,2025-05-19
CUST-0809,Minh Xuân Bùi,200,johnhoang@vu.net,0962394535,507.88,2026-01-20
CUST-0810,,44,cnguyen@hotmail.com,0986321061,966.61,2025-09-21
CUST-0811,Chị Vi Hoàng,30,janedang@yahoo.com,0903943804,803.25,2024-03-03
CUST-0812,Chị Ánh Đặng,26,ubui@duong.com,0977894319,874.27,2024-05-16
CUST-0813,Ánh Nguyễn,200,vujohn@duong.org,0921053365,644.77,2024-04-22
CUST-0814,Huy Nguyễn,41,tranjane@gmail.com,0947310720,559.0,2024-05-20
CUST-0815,Nhật Phạm,24,jane09@yahoo.com,0912316600,714.29,2025-03-15
CUST-0816,Nhật Bảo Lê,51,tranjane@duong.com,0904337009ABC,852.65,2025-12-02
CUST-0817,Phương Mai Bảo Phạm,36,jane19@duong.com,0955882556,-199.6,2024-07-07
CUST-0818,,28,janemai@yahoo.com,0956194255,280.06,2025-07-08
CUST-0819,Quý ông Tùng Lê,50,john95@hoang.com,0961618808,155.88,2024-05-13
CUST-0820,Thảo Mai,45,janeduong@dang.com,0986863956,100.8,2025-08-10
CUST-0821,Lâm Dương,32,,0943643813,818.54,2024-03-12
CUST-0822,Ngọc Vũ,40,johntran@vu.com,0965609456,931.17,2024-12-10
CUST-0823,Bà Hồng Hoàng,44,duongjohn@yahoo.com,0955047681,62.72,2025-01-16
CUST-0824,Châu Văn Bùi,50,,0917653970,380.22,2024-10-30
CUST-0825,Tùng Dương,42,atran@hoang.info,0918274968,-202.93,2025-07-14
CUST-0826,Thảo Hoàng,41,cle@le.org,0956121377,232.29,2024-09-03
CUST-0827,Hồng Lê,38,vujohngmail.com,0959737112,931.52,2024-06-10
CUST-0828,Cô Nhật Dương,63,tnguyen@hotmail.com,0958167046,653.46,2025-04-30
CUST-0829,Hà Quang Trần,27,jane68@gmail.com,0921021923ABC,146.22,2025-02-03
CUST-0830,Tùng Đức Dương,36,,0942605080,918.22,2024-05-20
CUST-0831,Nhiên Mai,150,john53@pham.info,0977312688,699.11,2025-12-20
CUST-0832,Bảo Lê,26,,0934606056,761.25,2024-03-15
CUST-0833,Bà Hồng Dương,48,janehoang@le.org,0984716906,454.12,2024-04-14
CUST-0834,Nhật Lê,18,jane64@dang.net,0995478769,906.8,2025-08-16
CUST-0835,Quý cô Thành Trần,19,john44@yahoo.com,0949835539,263.36,2024-07-20
CUST-0836,Khoa Hoàng Đặng,27,jane96@hotmail.com,0939243588,553.32,2024-10-29
CUST-0837,Quý cô Duyên Mai,64,vujohn@hoang.info,0953674978,612.79,2024-11-14
CUST-0838,Bà Khoa Trần,45,buijane@gmail.com,0913477894,120.07,2025-03-25
CUST-0839,Lâm Đức Nguyễn,36,ghoang@yahoo.com,0966512215,245.26,2025-10-05
CUST-0840,Ngọc Trần,25,maijane@gmail.com,0916309001,57.27,2024-11-11
CUST-0841,Khoa Bùi,44,johnhoang@mai.com,0920895326,642.56,2024-07-29
CUST-0842,Lan Trần,57,gtran@gmail.com,0963379223,462.54,2024-09-27
CUST-0843,An Phạm,25,mhoang@yahoo.com,0973311677,838.32,2024-06-18
CUST-0844,Khoa Hữu Nguyễn,49,janebui@hotmail.com,0955078967,600.77,2025-06-08
CUST-0845,Bà Lan Trần,19,janepham@gmail.com,0955643436,635.64,2025-06-03
CUST-0846,Ông Nhiên Phạm,54,,0967616453,249.52,2024-09-19
CUST-0847,Anh Mai Bảo Lê,27,johnnguyen@dang.com,0912198041,298.36,2025-04-05
CUST-0848,Bảo Lê,18,janevu@gmail.com,0936428131,618.66,2025-06-19
CUST-0849,Duyên Lê,33,kbui@gmail.com,0903911142,574.96,2025-04-12
CUST-0850,Nhật Mai,29,johnmai@gmail.com,0930524808,667.73,2025-03-20
CUST-0851,Hồng Lê,23,duongjohn@pham.com,0994737213,528.25,2024-06-27
CUST-0852,Hương Bùi,41,vujane@bui.net,0968785996,77.0,2025-09-28
CUST-0853,Minh Bùi,51,zle@pham.org,0954196664,548.64,2024-12-09
CUST-0854,Linh Dương,50,phamjane@duong.com,0946320374,558.61,2025-03-07
CUST-0855,Nhật Mai Đặng,42,ale@pham.com,0945057661,-87.83,2025-06-01
CUST-0856,Quang Mai,20,,0953482012,639.31,2025-09-23
CUST-0857,Hưng Nguyễn,41,john76@hoang.org,0954508917,261.11,2025-10-04
CUST-0858,Quý ông Minh Nguyễn,19,janedang@vu.com,0931964630,363.52,2024-03-28
CUST-0859,Nam Lê,22,mhoang@le.net,0994301204,351.35,2025-09-09
CUST-0860,Ông Quang Dương,64,,0974988558,660.53,2024-06-22
CUST-0861,Trọng Phạm,24,buijane@dang.info,0960944128,773.79,2024-08-14
CUST-0862,Chị Chi Lê,65,jane66@vu.com,0997150666,759.11,2024-06-21
CUST-0863,Nhật Văn Đặng,26,,0976936634,53.89,2024-08-29
CUST-0864,Bà Bảo Hoàng,52,gtran@gmail.com,0910286712,345.16,2024-04-02
CUST-0865,Chi Lê,59,janedang@hoang.com,0945109109,183.34,2024-02-23
CUST-0866,Chị Xuân Bùi,61,vujane@hotmail.com,0981942179,469.98,2025-12-16
CUST-0867,Phúc Mai,62,ohoang@nguyen.com,0927758446,483.75,2025-01-12
CUST-0868,Bà Dương Đặng,29,janele@nguyen.org,0912172214,813.38,2025-10-13
CUST-0869,Dũng Hải Dương,22,ptran@hotmail.com,0989437052,718.88,2024-12-22
CUST-0870,Bà Hương Nguyễn,47,jane27@bui.com,0972565920,-26.14,2025-12-29
CUST-0871,Bà Kim Trần,30,,0989743260,53.37,2025-10-13
CUST-0872,,30,jane01@yahoo.com,0983325848,886.93,2024-12-22
CUST-0873,Quý cô Vi Nguyễn,38,jane04yahoo.com,0906917679,934.04,2025-05-12
CUST-0874,Bà Ánh Hoàng,50,tvu@pham.org,0946408303,404.24,2025-11-22
CUST-0875,Anh Thành Nguyễn,52,tranjane@hotmail.com,0986084907,478.67,2025-05-18
CUST-0876,Bà Vi Trần,20,umai@le.com,0906153701,755.76,2024-06-02
CUST-0877,Phúc Vũ,30,ble@gmail.com,0925144881,293.25,2024-04-22
CUST-0878,Cô An Phạm,21,john17@tran.net,0978179415,867.14,2025-10-27
CUST-0879,Thành Lê,39,janenguyen@hotmail.com,0911225288,280.48,2024-07-22
CUST-0880,Bác Nam Đặng,41,,0963239791,442.58,2025-09-23
CUST-0881,Quý cô Vân Dương,-10,,0973095055,-353.38,2025-01-10
CUST-0882,Linh Dương,42,johnhoang@hoang.info,0978851905,345.65,2024-09-01
CUST-0883,Tùng Bùi,29,tranjohn@yahoo.com,0924624561,501.24,2025-04-10
CUST-0884,Vũ Mai Bảo Vũ,49,bnguyen@yahoo.com,0952128991,373.67,2024-11-30
CUST-0885,Hà Vũ,51,john29@gmail.com,0991304488,274.05,2026-02-01
CUST-0886,Nhật Mai,23,,0961540211,729.81,2025-05-24
CUST-0887,Hương Dương,23,zdang@vu.org,0983152291,436.3,2025-06-26
CUST-0888,Chi Phạm,29,johnbui@mai.org,0937830639,550.02,2025-07-24
CUST-0889,Lâm Thế Đặng,38,ahoang@vu.com,0964970169,111.57,2024-07-20
CUST-0890,Hoàng Hoàng,38,phamjohn@pham.com,0916234190,664.31,2025-07-13
CUST-0891,Cô Ánh Nguyễn,37,dangjohn@yahoo.com,0922155668,451.46,2025-08-04
CUST-0892,Bảo Phạm,63,janedang@pham.com,0960406720,431.85,2025-10-21
CUST-0893,Yến Dương,62,janetran@yahoo.com,0924426078,449.47,2024-04-13
CUST-0894,Bác Khoa Phạm,46,janeduongyahoo.com,0942737203,51.93,2025-07-08
CUST-0895,Quý ông Quang Mai,40,vujane@tran.net,0946019134,618.7,2024-09-05
CUST-0896,Chị Dương Dương,45,johndang@hoang.com,0973214644ABC,281.81,2025-05-23
CUST-0897,Quý cô Dương Hoàng,21,,0933505573,84.29,2025-04-11
CUST-0898,Châu Hải Bùi,58,tranjohn@bui.info,0968118723,412.15,2025-09-18
CUST-0899,Chị Linh Trần,50,john96@vu.org,0973153911ABC,803.09,2025-11-09
CUST-0900,Trọng Mai,61,duongjane@nguyen.com,0965118939,168.39,2024-09-25
CUST-0901,Hồng Đặng,19,smai@gmail.com,0901904322,151.35,2024-08-22
CUST-0902,Yến Lê,56,johnle@duong.info,0939201354,681.31,2025-12-02
CUST-0903,Bảo Quang Lê,46,knguyen@yahoo.com,0908261123,44.45,2024-04-19
CUST-0904,Quý cô Hà Bùi,22,janemai@duong.org,0989376297,243.64,2024-09-26
CUST-0905,Anh Hoàng Nguyễn,59,yvu@tran.org,0912038187,372.67,2024-12-25
CUST-0906,Cô Phương Lê,42,,0915881445,949.97,2025-04-24
CUST-0907,Chị An Bùi,20,johnpham@hotmail.com,0918297168,-346.29,2024-04-25
CUST-0908,Bảo Xuân Vũ,61,,0900152911,-239.15,2025-08-10
CUST-0909,Quý cô Vi Trần,-5,john90@hotmail.com,0925561844ABC,378.29,2024-09-12
CUST-0910,,22,jane81@gmail.com,0924890567,578.18,2024-03-25
CUST-0911,Nhật Văn Nguyễn,51,vujohn@dang.com,0915848266,373.28,2025-05-05
CUST-0912,Lâm Bùi,38,john55@dang.com,0996080706,653.07,2024-08-02
CUST-0913,Quý cô Duyên Hoàng,33,,0921040164,960.91,2025-12-02
CUST-0914,Phương Mai,19,jane28@duong.net,0936381643,738.32,2024-06-22
CUST-0915,Bảo Bùi,49,janebui@yahoo.com,0920362586,522.57,2024-08-07
CUST-0916,Hạnh Vũ,53,ynguyen@bui.com,0940263558,126.58,2025-08-06
CUST-0917,Bà Lâm Nguyễn,34,tbui@vu.com,0989880315,707.0,2024-08-28
CUST-0918,Bà Thành Lê,31,dangjohn@yahoo.com,0904333353,996.4,2025-11-27
CUST-0919,Nhiên Đặng,36,zpham@tran.org,0978718093,697.04,2024-08-28
CUST-0920,Hải Phạm,49,johnbui@hotmail.com,0953060119,208.18,2025-10-06
CUST-0921,Bác Thành Trần,26,umai@hotmail.com,0900230091,854.3,2024-11-08
CUST-0922,Hà Trí Hoàng,46,janedang@duong.com,0991609365,180.93,2025-06-10
CUST-0923,Hoàng Thị Trần,63,tranjane@gmail.com,0984336875,450.66,2025-12-04
CUST-0924,Duyên Lê,23,,0999821374,812.41,2024-11-09
CUST-0925,Huy Quang Trần,38,vujohn@hotmail.com,0986050537,671.16,2026-02-18
CUST-0926,Kim Bảo Nguyễn,63,lejane@nguyen.com,0983566910,74.29,2024-12-19
CUST-0927,Quý cô Hà Đặng,52,,0988269177,297.46,2025-01-17
CUST-0928,Chị Phương Vũ,37,tranjohn@yahoo.com,0980873543,852.85,2025-02-27
CUST-0929,,63,john01@duong.com,0985991449,712.47,2024-07-13
CUST-0930,Yến Dương,62,janehoang@hotmail.com,0999699648,641.32,2025-07-05
CUST-0931,Ông Minh Vũ,41,,0908499323,513.67,2024-05-17
CUST-0932,Chị Hạnh Lê,25,jhoang@gmail.com,0969087261,985.28,2025-02-12
CUST-0933,An Mai Lê,26,john89@dang.com,0982804056,244.37,2026-01-12
